"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"setuptools-build-hook","setuptools-build-hook","","","x86_64-linux","/nix/store/c6si4i9xjnjhw5kn9ls5nyf58qr9ilmf-setuptools-build-hook","['/nix/store/c6si4i9xjnjhw5kn9ls5nyf58qr9ilmf-setuptools-build-hook']","/nix/store/c8dwrim0izhiqrq6cmh8bsrdb61rmivh-setuptools-build-hook.drv","cpe:2.3:a:setuptools-build-hook:setuptools-build-hook::*:*:*:*:*:*:*","pkg:nix/setuptools-build-hook","","setuptools-build-hook","","","False","","","",""
"setuptools_scm-9.0.1.tar.gz","setuptools_scm-9.0.1.tar.gz","","","x86_64-linux","/nix/store/icrjk6y2bnwscrs274iplzlmvsrzzrh6-setuptools_scm-9.0.1.tar.gz","['/nix/store/icrjk6y2bnwscrs274iplzlmvsrzzrh6-setuptools_scm-9.0.1.tar.gz']","/nix/store/nivaah4zjrhx8ciyw1gpj6mm3cwmc0mp-setuptools_scm-9.0.1.tar.gz.drv","cpe:2.3:a:setuptools_scm-9.0.1.tar.gz:setuptools_scm-9.0.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/setuptools_scm-9.0.1.tar.gz","mirror://pypi/s/setuptools_scm/setuptools_scm-9.0.1.tar.gz","","","","","","","",""
"sha1-0.10.6","sha1-0.10.6","","","x86_64-linux","/nix/store/c9ppk2fgdp977v82xlw3jfn338biw76v-sha1-0.10.6","['/nix/store/c9ppk2fgdp977v82xlw3jfn338biw76v-sha1-0.10.6']","/nix/store/d72nsqq8qaggg5h6d6fl3cifml0ys195-sha1-0.10.6.drv","cpe:2.3:a:sha1-0.10.6:sha1-0.10.6::*:*:*:*:*:*:*","pkg:nix/sha1-0.10.6","","","","","","","","",""
"sha2-0.10.8","sha2-0.10.8","","","x86_64-linux","/nix/store/w6zr3q47dka29k7qlk0yhzahsna4gpmw-sha2-0.10.8","['/nix/store/w6zr3q47dka29k7qlk0yhzahsna4gpmw-sha2-0.10.8']","/nix/store/y1z3gsiglnsh1adpdi2z3qq7i4dv2j5m-sha2-0.10.8.drv","cpe:2.3:a:sha2-0.10.8:sha2-0.10.8::*:*:*:*:*:*:*","pkg:nix/sha2-0.10.8","","","","","","","","",""
"slab-0.4.9","slab-0.4.9","","","x86_64-linux","/nix/store/7l81hqw90k8qglr3s3qzlk7lkrh4i91w-slab-0.4.9","['/nix/store/7l81hqw90k8qglr3s3qzlk7lkrh4i91w-slab-0.4.9']","/nix/store/1ikss2ninp1m1az8qa79dnz2ml2mzk8h-slab-0.4.9.drv","cpe:2.3:a:slab-0.4.9:slab-0.4.9::*:*:*:*:*:*:*","pkg:nix/slab-0.4.9","","","","","","","","",""
"sluice-0.5.5","sluice-0.5.5","","","x86_64-linux","/nix/store/9css8cyyw5ymx9sm5s283hsgkj0f76rb-sluice-0.5.5","['/nix/store/9css8cyyw5ymx9sm5s283hsgkj0f76rb-sluice-0.5.5']","/nix/store/pqys88s9552zp9s8p878yh11cvwmhd7v-sluice-0.5.5.drv","cpe:2.3:a:sluice-0.5.5:sluice-0.5.5::*:*:*:*:*:*:*","pkg:nix/sluice-0.5.5","","","","","","","","",""
"socket2-0.5.6","socket2-0.5.6","","","x86_64-linux","/nix/store/zv1b4ypa4lf3x6pi2bzz70z4zy597inz-socket2-0.5.6","['/nix/store/zv1b4ypa4lf3x6pi2bzz70z4zy597inz-socket2-0.5.6']","/nix/store/v726g0brqg3ym18vmd5ls80s9kg5xg9k-socket2-0.5.6.drv","cpe:2.3:a:socket2-0.5.6:socket2-0.5.6::*:*:*:*:*:*:*","pkg:nix/socket2-0.5.6","","","","","","","","",""
"source","source","","","x86_64-linux","/nix/store/pn7r31fmj966q17dmn8gq2yyabc51qhf-source","['/nix/store/pn7r31fmj966q17dmn8gq2yyabc51qhf-source']","/nix/store/1jc6py8mf342nbp8g9fpz3d2bbx57v94-source.drv","","","https://github.com/eliben/pyelftools/archive/refs/tags/v0.32.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/34ld1bljnf3x3s3lhwdd2dqdgbp7srbk-source","['/nix/store/34ld1bljnf3x3s3lhwdd2dqdgbp7srbk-source']","/nix/store/1pglvradb1fllwhg4b9f7g1n513v5sh9-source.drv","","","https://github.com/stevegrubb/libcap-ng/archive/refs/tags/v0.8.5.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/pw0vsgyvq5p68qmkbhsdhpbv0smm0n28-source","['/nix/store/pw0vsgyvq5p68qmkbhsdhpbv0smm0n28-source']","/nix/store/1zwvs3r762xs0jyycn63lhaq40g4zqdj-source.drv","","","https://github.com/python-cffi/cffi/archive/refs/tags/v2.0.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/7nyryhzndz969yim3vvz88k8q5cfdn5b-source","['/nix/store/7nyryhzndz969yim3vvz88k8q5cfdn5b-source']","/nix/store/2l4pzr3xwjd6jdahc1diynp08yisbyz6-source.drv","","","https://github.com/pytest-dev/pytest-mock/archive/refs/tags/v3.15.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/imjzkyk84zkpci9mfvwi25wz3jmdkcx7-source","['/nix/store/imjzkyk84zkpci9mfvwi25wz3jmdkcx7-source']","/nix/store/3q9k0kq8j5jpz8qxpjki913rwap0iqvm-source.drv","","","https://gitlab.gnome.org/api/v4/projects/GNOME%2Fgtk-doc/repository/archive.tar.gz?sha=1.35.1","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/5rkripqbd80k2c5cg3c9cbmdn03w806a-source","['/nix/store/5rkripqbd80k2c5cg3c9cbmdn03w806a-source']","/nix/store/454n377r4rhrr1w2i7xgrpv7d39dhdbn-source.drv","","","https://github.com/pytest-dev/pytest-timeout/archive/refs/tags/2.4.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/x8kizprj0i0paf2qi1l6ykymwpvzk56i-source","['/nix/store/x8kizprj0i0paf2qi1l6ykymwpvzk56i-source']","/nix/store/5lgbw2piccrbbvazrzvd9ji9rphk61px-source.drv","","","https://github.com/eliben/pycparser/archive/refs/tags/release_v2.23.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/izybsl5cccd00dk7q49hp70baxrdr15q-source","['/nix/store/izybsl5cccd00dk7q49hp70baxrdr15q-source']","/nix/store/64mmi7sgava3zi3xnm3gphh7yh78xcmq-source.drv","","","https://github.com/publicsuffix/list/archive/6c40921fc61160568b101aff506d548ba3300ba6.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/m1s8qpy516w1krpilnai90n9lxnbjlv8-source","['/nix/store/m1s8qpy516w1krpilnai90n9lxnbjlv8-source']","/nix/store/69zpdy9vplgwh5rksras7627c1bb1qjb-source.drv","","","https://github.com/asciidoc-py/asciidoc-py/archive/10.2.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/22djv17ivrynandr8wjmkpjb06m351h5-source","['/nix/store/22djv17ivrynandr8wjmkpjb06m351h5-source']","/nix/store/6air4lia4q03ql6f8i3pwjlk2bmynqmf-source.drv","","","https://github.com/libuv/libuv/archive/v1.51.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/n17gsn4ggbyjwcj42rjwr1fh69f3p11x-source","['/nix/store/n17gsn4ggbyjwcj42rjwr1fh69f3p11x-source']","/nix/store/6gjjjqklml82qzs10xkk5vsl5swga7vz-source.drv","","","https://github.com/hukkin/tomli-w/archive/1.2.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/jfpm74qvbni1cgwzi3rxy9nhrn2sjkp6-source","['/nix/store/jfpm74qvbni1cgwzi3rxy9nhrn2sjkp6-source']","/nix/store/74ldgacxyvx35jsfp871zkxzln79516x-source.drv","","","https://github.com/google/googletest/archive/v1.17.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/d8p46bzz2nal4rpf7rz7swnfza98yab5-source","['/nix/store/d8p46bzz2nal4rpf7rz7swnfza98yab5-source']","/nix/store/7hv6yj7ikn7zk4l9fviw20y3vhx15wfm-source.drv","","","https://github.com/giampaolo/psutil/archive/refs/tags/release-7.1.2.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/nx6cp8nzqn0cf47dg242lb7r15h9ri8x-source","['/nix/store/nx6cp8nzqn0cf47dg242lb7r15h9ri8x-source']","/nix/store/7mcdhvsn0d7nkzhvgyhcl80pqfj522n2-source.drv","","","https://github.com/PyCQA/flake8/archive/refs/tags/7.3.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/c9q9wkcs8jx85f8319rz6ky83sandw6z-source","['/nix/store/c9q9wkcs8jx85f8319rz6ky83sandw6z-source']","/nix/store/7s1pqci0asprjb7fcm37pgys1ww1rks9-source.drv","","","https://github.com/pypa/setuptools/archive/refs/tags/v80.9.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/6v559ir5044nmj51j6f4adykdkaq5fvl-source","['/nix/store/6v559ir5044nmj51j6f4adykdkaq5fvl-source']","/nix/store/8qywybjk2b8czcz293lmfkpgr0hahmm8-source.drv","","","https://github.com/zlib-ng/zlib-ng/archive/2.2.5.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/n4rqq7q61svya8gz4b9m0ac554bvmcb1-source","['/nix/store/n4rqq7q61svya8gz4b9m0ac554bvmcb1-source']","/nix/store/8r25ic063vi6j3jvj1qm5k5ncl511k6c-source.drv","","","https://github.com/pypa/flit/archive/3.12.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/h0m660rlvyv034mb93zvp9fdh8hrbgpr-source","['/nix/store/h0m660rlvyv034mb93zvp9fdh8hrbgpr-source']","/nix/store/8r6lms0v23lq1n8cjbjjmbswvqg6k3a0-source.drv","","","https://github.com/skvadrik/re2c/archive/4.3.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/x5vhamw28y80xbh7cqqbq05vz1g8jc67-source","['/nix/store/x5vhamw28y80xbh7cqqbq05vz1g8jc67-source']","/nix/store/90bykb6m60jhlfb657yd0dq5wwmps66c-source.drv","","","https://github.com/cython/cython/archive/refs/tags/3.1.4.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/vsss2l1h7sq6ppdvlr7zzp9kxz9nwqcr-source","['/nix/store/vsss2l1h7sq6ppdvlr7zzp9kxz9nwqcr-source']","/nix/store/9cbiflcsyjpbwgiybn56rphcnwzw56y7-source.drv","","","https://github.com/rust-secure-code/cargo-auditable/archive/v0.6.5.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/4qsv6jc1x4xad33qf8w7pxnnq731bhqc-source","['/nix/store/4qsv6jc1x4xad33qf8w7pxnnq731bhqc-source']","/nix/store/aadydp8dk97lzm90d79qya25g8sqbv8n-source.drv","","","https://github.com/zopefoundation/zope.event/archive/refs/tags/5.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/7q49dpy3z4qwxyz9bisq35pv8c0kq469-source","['/nix/store/7q49dpy3z4qwxyz9bisq35pv8c0kq469-source']","/nix/store/d03v0w6v3lbr69aw07fygwynwnswr19s-source.drv","","","https://github.com/PyCQA/pycodestyle/archive/refs/tags/2.14.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/hjqvd6brsspiz1s78y8j2ij4fbwkv7h0-source","['/nix/store/hjqvd6brsspiz1s78y8j2ij4fbwkv7h0-source']","/nix/store/d5pkcc6p3qihf339zqd12r5icrwnfdyq-source.drv","","","https://github.com/psf/requests/archive/refs/tags/v2.33.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/114jqriql6jp8jg0fskq4blky199831a-source","['/nix/store/114jqriql6jp8jg0fskq4blky199831a-source']","/nix/store/f77q5xl7nx4pdslgr96s146vrd7yyn8m-source.drv","","","https://github.com/jawah/charset_normalizer/archive/refs/tags/3.4.3.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/v9x5cdymilmd7fjmahz66kd9g4616vx7-source","['/nix/store/v9x5cdymilmd7fjmahz66kd9g4616vx7-source']","/nix/store/f8byjywybz69v3hikqp4q3zw4ncklvr9-source.drv","","","https://github.com/pypa/installer/archive/0.7.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/hzrk9vrj90p6c4q3vmyccz8awbpymdb1-source","['/nix/store/hzrk9vrj90p6c4q3vmyccz8awbpymdb1-source']","/nix/store/f9abj2m1w9h09lsli5q2g00240y4997f-source.drv","","","https://github.com/python/mypy_extensions/archive/refs/tags/1.1.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/ms1zpcb6l8ylwnx8nl8d6ir81y668z58-source","['/nix/store/ms1zpcb6l8ylwnx8nl8d6ir81y668z58-source']","/nix/store/g1dlihzdi4k2c250r6qrwxpxwx04wdvm-source.drv","","","https://github.com/rhash/RHash/archive/v1.4.4.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/px3cabgrsd1w8z5w13n0zgrgg1pvhxxh-source","['/nix/store/px3cabgrsd1w8z5w13n0zgrgg1pvhxxh-source']","/nix/store/hw5dngnzsmbar21laaykvy10wcx5amm3-source.drv","","","https://github.com/jaraco/zipp/archive/refs/tags/v3.23.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/w0fyq7vdpja3yawg943an3zr644cqx1v-source","['/nix/store/w0fyq7vdpja3yawg943an3zr644cqx1v-source']","/nix/store/i6q08iw5ji43skdj4g7zcrcw3xr1pg87-source.drv","","","https://github.com/facebook/zstd/archive/v1.5.7.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/dsm1dwkny9j615whq8a5xbv511hzccrm-source","['/nix/store/dsm1dwkny9j615whq8a5xbv511hzccrm-source']","/nix/store/j0jp4f2ndvbgg1ijbc7jrc9xh9dvclh1-source.drv","","","https://github.com/swig/swig/archive/v4.3.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/5zyqzl4b6gd0d1cby8mznli8xaxc9qa2-source","['/nix/store/5zyqzl4b6gd0d1cby8mznli8xaxc9qa2-source']","/nix/store/jp9d1g49hkhhj2xf7q1j2d9zzy421y9j-source.drv","","","https://github.com/zopefoundation/zope.interface/archive/refs/tags/7.2.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/r59bbc64q92azzkg6imdrf6xkv85aarn-source","['/nix/store/r59bbc64q92azzkg6imdrf6xkv85aarn-source']","/nix/store/kbghg42ccg1dh1kl9hnbwiw7yqpxwkn8-source.drv","","","https://github.com/pytest-dev/pytest-asyncio/archive/refs/tags/v1.2.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/0la46hfcvjwcihvsh5vcnmnymvvp248j-source","['/nix/store/0la46hfcvjwcihvsh5vcnmnymvvp248j-source']","/nix/store/kzbmih2jmbh7y8sqb1g3xvcsyvlzwkbq-source.drv","","","https://github.com/di/calver/archive/refs/tags/2025.10.20.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/bnv2rfhr29km0lx3l3lg2fg697nhdykz-source","['/nix/store/bnv2rfhr29km0lx3l3lg2fg697nhdykz-source']","/nix/store/micsmca1d65fq7m21al7sbskxdcy3c8g-source.drv","","","https://github.com/certifi/python-certifi/archive/2025.07.14.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/mdi00sy3rfwjg8vs32q6arcw9hcnjmlh-source","['/nix/store/mdi00sy3rfwjg8vs32q6arcw9hcnjmlh-source']","/nix/store/n1yxhp29xnvbvj8v76clvnpmmli0chac-source.drv","","","https://github.com/google/brotli/archive/v1.1.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/0qmf7m8j1lmgbx64z8m4phvkswq6xng1-source","['/nix/store/0qmf7m8j1lmgbx64z8m4phvkswq6xng1-source']","/nix/store/nlxvilqk9k0fxyxr0cj9w5gn2albdrz7-source.drv","","","https://github.com/pytest-dev/pytest-xdist/archive/refs/tags/v3.8.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/vvr2v1qnvfhlnl1404n6xbzn0gmy30l4-source","['/nix/store/vvr2v1qnvfhlnl1404n6xbzn0gmy30l4-source']","/nix/store/nxw0907z05xvwj4zyk6spwp66ax6sw1x-source.drv","","","https://github.com/python/typing_extensions/archive/refs/tags/4.15.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/kgh8nzgjhhaz2z7zxyww4qqxvdjfqg5k-source","['/nix/store/kgh8nzgjhhaz2z7zxyww4qqxvdjfqg5k-source']","/nix/store/ps90a02g53f6ci84cgfk5hgy0vm44ffd-source.drv","","","https://github.com/pytest-dev/pluggy/archive/refs/tags/1.6.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/013fl30vxch490ll2p2d3zvh5y1wwmcm-source","['/nix/store/013fl30vxch490ll2p2d3zvh5y1wwmcm-source']","/nix/store/qakc50264fgs2ydpkpz9ngq85bw9dknp-source.drv","","","https://github.com/hukkin/tomli/archive/2.2.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/md5waa7bdjh0xz08whpj32d6sxn2ik1r-source","['/nix/store/md5waa7bdjh0xz08whpj32d6sxn2ik1r-source']","/nix/store/qn9hjaj8g7ghaajzqmq4bis1dsm9rq4d-source.drv","","","https://github.com/mesonbuild/meson/archive/refs/tags/1.9.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/47ca1594snnrxglkhjpm8y0cfaxzj3pl-source","['/nix/store/47ca1594snnrxglkhjpm8y0cfaxzj3pl-source']","/nix/store/rjbqpwr0czrl5mgpb90b4x3imhv60g1b-source.drv","","","https://github.com/PyCQA/pyflakes/archive/refs/tags/3.4.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/mknpvis18lkrahxnwnfh64cyjh145gpf-source","['/nix/store/mknpvis18lkrahxnwnfh64cyjh145gpf-source']","/nix/store/s9r67zds8r12aghhqsp3l7v4yw3c8w8v-source.drv","","","https://github.com/lxml/lxml/archive/refs/tags/lxml-6.0.2.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/cwymsldwqdla2jsfys213xcm1jvm742j-source","['/nix/store/cwymsldwqdla2jsfys213xcm1jvm742j-source']","/nix/store/sn881vnlqp7i6p3v0bp5d2ddp410j2r3-source.drv","","","https://github.com/python/mypy/archive/refs/tags/v1.17.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/1akdxh769xy5d7r2fy5fajd3cjqy6vq0-source","['/nix/store/1akdxh769xy5d7r2fy5fajd3cjqy6vq0-source']","/nix/store/sss7kjd57nyy5611jv6diz0y856xfn9q-source.drv","","","https://github.com/kjd/idna/archive/refs/tags/v3.11.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/7z5yhpdpvvsvdi66rs14s469jbai1azi-source","['/nix/store/7z5yhpdpvvsvdi66rs14s469jbai1azi-source']","/nix/store/w0j03pbzqblyk0yqizjxp5f4841sw7im-source.drv","","","https://github.com/pypa/wheel/archive/refs/tags/0.46.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/fcdiclrwq426c80l7swckkh8vp06rz5c-source","['/nix/store/fcdiclrwq426c80l7swckkh8vp06rz5c-source']","/nix/store/w2k49fwmi5dwp2dqrfqqgipp5k1d48sn-source.drv","","","https://github.com/llvm/llvm-project/archive/llvmorg-21.1.7.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/nxyy87gihi51ji4xvrjkg9d57qnb7hnk-source","['/nix/store/nxyy87gihi51ji4xvrjkg9d57qnb7hnk-source']","/nix/store/xrkvr5y266vy1xglxqac0jcybd0pcg2q-source.drv","","","https://gitlab.gnome.org/api/v4/projects/GNOME%2Flibxml2/repository/archive.tar.gz?sha=refs%2Ftags%2Fv2.15.1","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/vkhwc2k9lnd3ix66kiiiiqa7akrp7px7-source","['/nix/store/vkhwc2k9lnd3ix66kiiiiqa7akrp7px7-source']","/nix/store/yp1j0k1xy0vavzbi3dqcvd9zwx0z0p21-source.drv","","","https://github.com/pypa/build/archive/refs/tags/1.3.0.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/8mx2nzxd041fapgi00p18flvsjb5grpc-source","['/nix/store/8mx2nzxd041fapgi00p18flvsjb5grpc-source']","/nix/store/z0idqpqslr6dqjk4q3s4rixlknncvm7s-source.drv","","","https://github.com/ninja-build/ninja/archive/v1.13.1.tar.gz","source","","","False","","","",""
"source","source","","","x86_64-linux","/nix/store/q84pbdh0v06r0xdrkankbcksbbn1mszb-source","['/nix/store/q84pbdh0v06r0xdrkankbcksbbn1mszb-source']","/nix/store/zz806mha43vyf0j9bzn9rfhqivsahdp8-source.drv","","","https://github.com/libarchive/libarchive/archive/v3.8.7.tar.gz","source","","","False","","","",""
"sqlite-3.50.4","sqlite","3.50.4","","x86_64-linux","/nix/store/p0070ky52z5qq0s7815dc93v1xh9bnd4-sqlite-3.50.4","['/nix/store/p0070ky52z5qq0s7815dc93v1xh9bnd4-sqlite-3.50.4']","/nix/store/vlram0d6f0byn5bpzf3iaai70mz7d7vr-sqlite-3.50.4.drv","cpe:2.3:a:sqlite:sqlite:3.50.4:*:*:*:*:*:*:*","pkg:nix/sqlite@3.50.4","","sqlite","3.50.4","https://www.sqlite.org/","False","Self-contained, serverless, zero-configuration, transactional SQL database engine","publicDomain","","np.nix@nicolaspouillard.fr"
"sqlite-autoconf-3500400.tar.gz","sqlite-autoconf-3500400.tar.gz","","","x86_64-linux","/nix/store/5gi61qcbaalnz3n6vda1rjlb4v50m9dd-sqlite-autoconf-3500400.tar.gz","['/nix/store/5gi61qcbaalnz3n6vda1rjlb4v50m9dd-sqlite-autoconf-3500400.tar.gz']","/nix/store/7qpgrw50vxrvp59gqqn5rh9rmmmf7m4x-sqlite-autoconf-3500400.tar.gz.drv","cpe:2.3:a:sqlite-autoconf-3500400.tar.gz:sqlite-autoconf-3500400.tar.gz::*:*:*:*:*:*:*","pkg:nix/sqlite-autoconf-3500400.tar.gz","https://sqlite.org/2025/sqlite-autoconf-3500400.tar.gz","","","","","","","",""
"sqlite-doc-3500400.zip","sqlite-doc-3500400.zip","","","x86_64-linux","/nix/store/l0ck63p25v2px3vkpbjm0daczppsxwf5-sqlite-doc-3500400.zip","['/nix/store/l0ck63p25v2px3vkpbjm0daczppsxwf5-sqlite-doc-3500400.zip']","/nix/store/p6hsq5j7fhlq2rr41crjrkmg19f6zdxg-sqlite-doc-3500400.zip.drv","cpe:2.3:a:sqlite-doc-3500400.zip:sqlite-doc-3500400.zip::*:*:*:*:*:*:*","pkg:nix/sqlite-doc-3500400.zip","https://sqlite.org/2025/sqlite-doc-3500400.zip","","","","","","","",""
"static.patch","static.patch","","","x86_64-linux","/nix/store/4y4zb4vkp98syizhwyx9fwz0svgfbarp-static.patch","['/nix/store/4y4zb4vkp98syizhwyx9fwz0svgfbarp-static.patch']","/nix/store/fvpxz6zh8zw4sz64dfbnmgi8wmxm1qlp-static.patch.drv","cpe:2.3:a:static.patch:static.patch::*:*:*:*:*:*:*","pkg:nix/static.patch","https://github.com/rockdaboot/libpsl/commit/490bd6f98a2addcade55028ea60c36cce07e21e4.patch","","","","","","","",""
"stdenv-linux","stdenv-linux","","","x86_64-linux","/nix/store/pvir9l70j66xb9prq9cvq313r2n2na58-stdenv-linux","['/nix/store/pvir9l70j66xb9prq9cvq313r2n2na58-stdenv-linux']","/nix/store/gc56b6ig6rwz0v4n5jffnigbxyl7gysk-stdenv-linux.drv","cpe:2.3:a:stdenv-linux:stdenv-linux::*:*:*:*:*:*:*","pkg:nix/stdenv-linux","","stdenv-linux","","","","The default build environment for Unix packages in Nixpkgs","","",""
"stdenv-linux","stdenv-linux","","","x86_64-linux","/nix/store/0i25iw4373868kjqhafvmd6pn1wwzkh3-stdenv-linux","['/nix/store/0i25iw4373868kjqhafvmd6pn1wwzkh3-stdenv-linux']","/nix/store/l0gfci6sgnh66rq2ccfr9kpss1rk42p3-stdenv-linux.drv","cpe:2.3:a:stdenv-linux:stdenv-linux::*:*:*:*:*:*:*","pkg:nix/stdenv-linux","","stdenv-linux","","","","The default build environment for Unix packages in Nixpkgs","","",""
"swig-4.3.1","swig","4.3.1","","x86_64-linux","/nix/store/v7ag10db5rkrccji006j4wxb1qjqn7f0-swig-4.3.1","['/nix/store/v7ag10db5rkrccji006j4wxb1qjqn7f0-swig-4.3.1']","/nix/store/6wwsw2s1khci5palbxkflc24zr2pmw3g-swig-4.3.1.drv","cpe:2.3:a:swig_project:swig:4.3.1:*:*:*:*:*:*:*","pkg:nix/swig@4.3.1","","swig","4.3.1","https://swig.org/","False","Interface compiler that connects C/C++ code to higher-level languages","gpl3Plus","GPL-3.0-or-later","orivej@gmx.fr"
"symlink-0.1.0","symlink-0.1.0","","","x86_64-linux","/nix/store/qdawrn935sgpny81cbwwl4c74qqfi4a6-symlink-0.1.0","['/nix/store/qdawrn935sgpny81cbwwl4c74qqfi4a6-symlink-0.1.0']","/nix/store/m4sq44nn601w29ryliibjxknvk6vfpfs-symlink-0.1.0.drv","cpe:2.3:a:symlink-0.1.0:symlink-0.1.0::*:*:*:*:*:*:*","pkg:nix/symlink-0.1.0","","","","","","","","",""
"syn-2.0.59","syn-2.0.59","","","x86_64-linux","/nix/store/xz9szl6pgak3j4pdrkvkxwd3fv594k9p-syn-2.0.59","['/nix/store/xz9szl6pgak3j4pdrkvkxwd3fv594k9p-syn-2.0.59']","/nix/store/radgqiz1lmv77f8caxd34v6a24aw6c69-syn-2.0.59.drv","cpe:2.3:a:syn-2.0.59:syn-2.0.59::*:*:*:*:*:*:*","pkg:nix/syn-2.0.59","","","","","","","","",""
"tar-1.35.tar.xz","tar-1.35.tar.xz","","","builtin","/nix/store/vijsp4ywmsvr6jk5ypbb8hszayn7bwdd-tar-1.35.tar.xz","['/nix/store/vijsp4ywmsvr6jk5ypbb8hszayn7bwdd-tar-1.35.tar.xz']","/nix/store/72cmq1ms8qih2svpnw3v1rs9a035h2gy-tar-1.35.tar.xz.drv","cpe:2.3:a:tar-1.35.tar.xz:tar-1.35.tar.xz::*:*:*:*:*:*:*","pkg:nix/tar-1.35.tar.xz","https://ftpmirror.gnu.org/tar/tar-1.35.tar.xz","","","","","","","",""
"tcl-8.6.16","tcl","8.6.16","","x86_64-linux","/nix/store/7w9jwp5wfcnhb5ilzcwmgy83p2w7i21k-tcl-8.6.16","['/nix/store/7w9jwp5wfcnhb5ilzcwmgy83p2w7i21k-tcl-8.6.16']","/nix/store/5fnb33k87aj14apyjdkjk0qf4qqa2x91-tcl-8.6.16.drv","cpe:2.3:a:tcl:tcl:8.6.16:*:*:*:*:*:*:*","pkg:nix/tcl@8.6.16","","tcl","8.6.16","https://www.tcl.tk/","False","Tcl scripting language","tcltk","TCL","andrewgrantbrooks@gmail.com"
